19.414
21.26
21.164
20.928
21.922
21.688
21.035
21.932
23.568
19.496
21.612
23.867
21.775
22.068
23.864
23.198
21.675
24.034
30.06
22.076
21.26
23.875
23.323
22.038
23.4
22.701
22.04
24.245
25.473
21.754
23.848
17.632
22.791
22.786
22.316
22.905
25.025
20.714
28.017
24.853
21.892
25.334
24.705
20.311
22.23
26.85
26.509
25.082
22.438
20.823
23.207
24.655
26.04
25.272
26.685
20.476
21.965
26.22
25.462
26.773
26.798
30.182
20.512
25.08
25.137
29.274
27.062
18.969
28.85
23.519
14.388
23.841
16.976
25.094
25.048
23.772
15.484
27.659
10.487
10.746
22.837
27.504
15.817
23.331
26.753
22.385
23.765
18.401
17.88
18.402
20.401
26.643
22.531
19.672
25.738
19.278
11.745
26.591
6.674
23.472
25.392
6.4568
25.523
23.845
26.444
27.268
26.584
25.46
26.799
25.972
26.778
12.563
26.13
27.166
12.377
26.772
25.996
15.398
12.387
26.21
13.777
11.762
26.556
27.914
26.617
26.091
22.73
17.136
15.478
27.591
26.053
26.84
26.971
26.46
26.542
26.476
26.735
16.59
14.477
26.283
16.075
27.061
26.841
25.661
27.199
25.354
15.245
27.04
26.482
27.218
26.99
26.817
27.014
24.373
27.113
18.474
23.413
25.97
26.254
26.456
18.011
17.98
12.955
27.025
27.199
22.007
18.497
26.328
21.138
23.367
18.477
27.514
26.809
26.375
22.24
24.763
17.938
27.322
21.352
25.136
26.206
27.496
27.304
24.634
26.425
21.952
26.083
26.671
20.959
27.559
20.197
27.898
27.031
27.261
22.946
27.422
28.012
27.566
28.285
27.728
27.884
23.388
28.358
25.011
28.251
22.812
23.345
28.609
28.491
28.63
28.476
27.732
26.324
